strat,tf,direction,rr,ema_fast,ema_slow,ema_pull,atr_n,atr_mult,n_trades,avg_monthly,total_return,cagr,max_dd,sharpe,sortino,win_rate,profit_factor,expectancy_R,mar_monthly,pct_long,ema_trend,n,adx_n,adx_max,k
H2_breakout_trend,4h,both,3.0,,,,14,1.5,262,0.011814797853079867,1.0409779181801073,0.14360006563441163,-0.1562490172669848,1.0893093349767913,18.7002432072587,0.33969465648854963,1.3210707295387583,0.2903466905943012,0.07561518184073927,0.5572519083969466,200.0,30.0,,,
H2_breakout_trend,4h,both,2.0,,,,14,2.0,265,0.004244343331373551,0.2862851424408466,0.048489471989458854,-0.13543602271544786,0.5082088670034904,3.5792862065671978,0.3849056603773585,1.1245207234419294,0.10564015563362819,0.03133836365152977,0.5622641509433962,200.0,30.0,,,
H2_breakout_trend,4h,both,3.0,,,,14,2.0,209,0.007746490783795901,0.5942697450946413,0.09168585285409447,-0.12237506324804903,0.7991019329522511,5.858572075735882,0.3253588516746411,1.2907098579998877,0.24062630521203807,0.063301219857955,0.5645933014354066,200.0,30.0,,,
H2_breakout_trend,4h,both,2.0,,,,14,3.0,172,0.003738609572044426,0.24684462874169122,0.04236619320413082,-0.10683992808758991,0.5356708156043323,2.3818030908176784,0.3953488372093023,1.1923894797672812,0.13897469880109498,0.03499262531307046,0.5872093023255814,200.0,30.0,,,
H2_breakout_trend,4h,both,3.0,,,,14,3.0,112,0.005153749202698286,0.36423784272109083,0.06015663101353885,-0.13434392629209113,0.7127795306732791,3.0615653465272192,0.3392857142857143,1.3805597478182665,0.29513077339299054,0.03836235358711329,0.5714285714285714,200.0,30.0,,,
H2_breakout_trend,4h,both,2.0,,,,14,1.5,280,0.0049391480608738155,0.32400517330970313,0.05420464640793399,-0.19241574255374605,0.5436997241258624,3.6533170877616903,0.3892857142857143,1.131314521980596,0.11099139844194268,0.02566914741653324,0.5857142857142857,200.0,50.0,,,
H2_breakout_trend,4h,both,3.0,,,,14,1.5,237,0.009328945930705105,0.7392513383317345,0.10970407733918619,-0.14139852836277245,0.8999587007377365,18.702721101478264,0.3291139240506329,1.2916688330174455,0.25117217272481474,0.06597625900865627,0.5738396624472574,200.0,50.0,,,
H2_breakout_trend,4h,both,2.0,,,,14,2.0,241,0.002178157198614042,0.12795735242604844,0.022904691621978834,-0.19022566453809064,0.2776028919333956,1.8575308988375003,0.36929460580912865,1.0667012994159895,0.060397120457145965,0.011450385540263886,0.5726141078838174,200.0,50.0,,,
H2_breakout_trend,4h,both,3.0,,,,14,2.0,194,0.0060015166112797145,0.42565354607153716,0.0689732683487081,-0.1402957254675642,0.6543259715056526,4.492882424976985,0.31443298969072164,1.2335769100824512,0.19985130087481393,0.04277761557794033,0.5773195876288659,200.0,50.0,,,
H2_breakout_trend,4h,both,2.0,,,,14,3.0,151,0.006222660733287524,0.4647370877786099,0.07442465152423416,-0.08770734098984223,0.9355876113428055,3.6379972060962515,0.4370860927152318,1.42697881036516,0.2640019613615871,0.07094800347451187,0.5894039735099338,200.0,50.0,,,
H2_breakout_trend,4h,both,3.0,,,,14,3.0,93,0.005458681677979459,0.39427111328675224,0.06450750063601518,-0.09856118308167372,0.8165421352148773,4.886536624063157,0.3655913978494624,1.5582331058183085,0.37597721082084523,0.05538368663306392,0.6129032258064516,200.0,50.0,,,
H2_breakout_trend,4h,both,2.0,,,,14,1.5,220,0.00831871124888848,0.6498092685165779,0.09873962035882533,-0.09006413245938205,1.0146816050272491,18.84379499174785,0.4318181818181818,1.351037122367484,0.2388440050722571,0.09236430776302797,0.6363636363636364,200.0,80.0,,,
H2_breakout_trend,4h,both,3.0,,,,14,1.5,188,0.01323216545957877,1.2288008066813583,0.16269284022500985,-0.0787254053163301,1.360535314718527,26.63747655482195,0.3776595744680851,1.621137901970519,0.4456821088941191,0.16807999154034214,0.6170212765957447,200.0,80.0,,,
H2_breakout_trend,4h,both,2.0,,,,14,2.0,193,0.004960943107153431,0.3527687825392849,0.05847459228956109,-0.08690473841742274,0.6692467946436416,3.836759706711627,0.40414507772020725,1.2371463258916562,0.16738912130148392,0.05708484022269212,0.6217616580310881,200.0,80.0,,,
H2_breakout_trend,4h,both,3.0,,,,14,2.0,153,0.010494740706666039,0.9040560838266924,0.12876093066188044,-0.09280551275210003,1.2092551782767398,15.377440288414386,0.3790849673202614,1.617825739589277,0.4401037892544953,0.11308316063830552,0.6339869281045751,200.0,80.0,,,
H2_breakout_trend,4h,both,2.0,,,,14,3.0,120,0.008958197517912658,0.746137434045965,0.11052909255408427,-0.05669005526306348,1.4525142330042962,4.45186629642001,0.5083333333333333,1.952597982893962,0.4766078429015838,0.15802061713193266,0.6333333333333333,200.0,80.0,,,
H2_breakout_trend,4h,both,3.0,,,,14,3.0,91,0.00839262740424058,0.6815627100422461,0.10268624137692184,-0.0656778422673312,1.2169681069700906,11.921202225673682,0.4175824175824176,1.9858098303775824,0.5913987713392922,0.12778476141283276,0.6483516483516484,200.0,80.0,,,
H3_failed_breakout,15m,both,2.0,,,,14,1.0,10583,-0.43242627890137153,-1.0,-0.9995223290629918,-1.0,-10.770963255500304,-14.937846169642162,0.3052064631956912,0.8498105857483591,-0.3731852333261143,-0.43242627890137153,0.482660871208542,,20.0,14.0,0.0,
H3_failed_breakout,15m,short,2.0,,,,14,1.0,5878,-0.26919090936611717,-0.9999999996936166,-0.9837571061487053,-0.9999999997141448,-7.3517883114433396,-9.870349461223295,0.3132017693092889,0.7661339323583842,-0.3615906747155441,-0.2691909094430668,0.0,,20.0,14.0,0.0,
H3_failed_breakout,15m,both,3.0,,,,14,1.0,8835,-0.3570845524129114,-0.9999999999999816,-0.9973876148612154,-0.9999999999999859,-7.607701250681666,-11.293455959087472,0.2361063950198076,0.9030277468124648,-0.3422934448679762,-0.3570845524129165,0.48273910582908885,,20.0,14.0,0.0,
H3_failed_breakout,15m,short,3.0,,,,14,1.0,5451,-0.2670641818108366,-0.999999999628513,-0.9831576926389853,-0.9999999996491888,-6.385230979235627,-9.365062950931186,0.23059988992845348,0.7455294739757977,-0.38275344899901176,-0.2670641819045257,0.0,,20.0,14.0,0.0,
H3_failed_breakout,15m,both,2.0,,,,14,1.0,5995,-0.3188531304049644,-0.999999999997569,-0.9934595203177771,-0.9999999999976391,-9.38318397925024,-13.185597387003734,0.29524603836530444,0.7833298793760608,-0.4349127524762186,-0.31885313040571717,0.45454545454545453,,20.0,14.0,25.0,
H3_failed_breakout,15m,short,2.0,,,,14,1.0,3482,-0.19573650239271298,-0.9999996825022401,-0.9400468598261053,-0.999999699068146,-6.673112789455603,-9.426119753137051,0.30298678920160826,0.7217807179593894,-0.4184737138712309,-0.19573656129607928,0.0,,20.0,14.0,25.0,
H3_failed_breakout,15m,both,3.0,,,,14,1.0,5124,-0.2728675839181428,-0.9999999997937044,-0.9849215715568809,-0.9999999998004406,-7.07301543689054,-10.774289926445373,0.22560499609679938,0.8424030628573106,-0.41964000325224793,-0.2728675839725961,0.4498438719750195,,20.0,14.0,25.0,
H3_failed_breakout,15m,short,3.0,,,,14,1.0,3274,-0.19586457530154228,-0.999999704368795,-0.9408461134685967,-0.9999997127038717,-5.92966967978104,-9.32500320507416,0.22205253512522907,0.7260884498357058,-0.4436254227623676,-0.1958646315726926,0.0,,20.0,14.0,25.0,
H3_failed_breakout,15m,both,2.0,,,,14,1.5,6885,-0.20261542090825813,-0.9999998372740054,-0.9471292374350393,-0.9999998487771377,-5.308946204376808,-7.966248665294345,0.3224400871459695,0.8520905776831798,-0.21662656481216055,-0.20261545154834668,0.4885984023238925,,20.0,14.0,0.0,
H3_failed_breakout,15m,short,2.0,,,,14,1.5,4493,-0.15489291182024073,-0.9999914994097839,-0.8887412095805206,-0.9999918193067361,-4.704492081943987,-6.737844968993902,0.31582461606944134,0.7256404551692297,-0.24944960783085587,-0.1548941789620072,0.0,,20.0,14.0,0.0,
H3_failed_breakout,15m,both,3.0,,,,14,1.5,5194,-0.16401226080207215,-0.9999962348050466,-0.9045407746857699,-0.9999962421989017,-3.923498848477723,-6.602624161144355,0.24008471313053523,0.7794653586372822,-0.22544153087088087,-0.16401287712984197,0.4772814786291875,,20.0,14.0,0.0,
H3_failed_breakout,15m,short,3.0,,,,14,1.5,3946,-0.12237536933599662,-0.9998988683001544,-0.8227435682493435,-0.9999045443352989,-3.1441299373869707,-5.330618698108533,0.24556512924480486,0.801037325349175,-0.2177980249112882,-0.122387051873384,0.0,,20.0,14.0,0.0,
H3_failed_breakout,15m,both,2.0,,,,14,1.5,4210,-0.14979853570404783,-0.9999841175445244,-0.8748612098719968,-0.999984738522739,-4.933750728753275,-7.956338408369983,0.3182897862232779,0.8332009336630978,-0.2519879924417782,-0.14980082188588473,0.44394299287410927,,20.0,14.0,25.0,
H3_failed_breakout,15m,short,2.0,,,,14,1.5,2831,-0.11176647726860423,-0.9997024423500751,-0.7828540539390358,-0.9997080883388352,-4.321198327105447,-7.080395619392204,0.31261038502296007,0.7499843306860051,-0.2763440330145008,-0.11179911273331897,0.0,,20.0,14.0,25.0,
H3_failed_breakout,15m,both,3.0,,,,14,1.5,3427,-0.11547474151734666,-0.9998223702363254,-0.8029340703181542,-0.9998480512167798,-3.2968811915960154,-6.271245535607159,0.24423694193171872,0.8282136903574768,-0.2366601497724242,-0.11549229043034887,0.42865480011672014,,20.0,14.0,25.0,
H3_failed_breakout,15m,short,3.0,,,,14,1.5,2566,-0.08471852115671431,-0.9980989302194144,-0.6922232138602935,-0.9981531077955156,-2.7959076276522667,-5.482798056773117,0.24746687451286048,0.8179571316056733,-0.22866690514034377,-0.08487527664350066,0.0,,20.0,14.0,25.0,
H3_failed_breakout,15m,both,2.0,,,,14,2.0,4550,-0.11182907325095087,-0.9997059251277407,-0.7833343629049068,-0.9997348582916583,-3.4888100763453522,-5.436208637749976,0.3224175824175824,0.8557203408908864,-0.16855946579420455,-0.11185873166615777,0.47824175824175824,,20.0,14.0,0.0,
H3_failed_breakout,15m,short,2.0,,,,14,2.0,3446,-0.0849326598555448,-0.9979163210073201,-0.6868679097843382,-0.998012814445261,-2.8272798746203036,-4.373996286294152,0.3261752756819501,0.8247583108179528,-0.16890040318000585,-0.0851017728692733,0.0,,20.0,14.0,0.0,
H3_failed_breakout,15m,both,3.0,,,,14,2.0,3154,-0.09994064231205164,-0.9992717121089774,-0.7430408054022226,-0.999319986705719,-3.0271304629877682,-5.251121728060324,0.2317691819911224,0.7498265375536184,-0.21456580976305592,-0.10000864952327056,0.4686112872542803,,20.0,14.0,0.0,
H3_failed_breakout,15m,short,3.0,,,,14,2.0,2779,-0.07485156322217251,-0.9961915248664251,-0.6492567145980158,-0.996602738286993,-2.258818876891376,-4.059541950697178,0.241453760345448,0.8725163019035869,-0.18554140443697403,-0.07510672040780347,0.0,,20.0,14.0,0.0,
H3_failed_breakout,15m,both,2.0,,,,14,2.0,3006,-0.06689555302737941,-0.9924706967308476,-0.6012859608805109,-0.9953418819780029,-2.4751914522213943,-4.542233877687135,0.3343313373253493,0.8803482964743131,-0.15225175548310627,-0.0672086187054046,0.4251497005988024,,20.0,14.0,25.0,
H3_failed_breakout,15m,short,2.0,,,,14,2.0,2290,-0.057702874544087644,-0.9843933094800079,-0.5427021453329339,-0.9860744772711252,-2.4601015494569736,-4.619197372142792,0.3296943231441048,0.8343005551172316,-0.1712981061655043,-0.058517765010788335,0.0,,20.0,14.0,25.0,
H3_failed_breakout,15m,both,3.0,,,,14,2.0,2424,-0.06430622304336006,-0.9923291197812224,-0.5998865351852487,-0.9953888660898732,-2.1933511927764293,-4.835929932385512,0.24463696369636964,0.8803993339418855,-0.1858327086396406,-0.06460412129781033,0.4207920792079208,,20.0,14.0,25.0,
H3_failed_breakout,15m,short,3.0,,,,14,2.0,1988,-0.04949227616373686,-0.9756258933508519,-0.5027043264891023,-0.9814510594176572,-1.8433460373670576,-4.253863584162064,0.24899396378269617,0.87193994219252,-0.17155892672072398,-0.05042765575402511,0.0,,20.0,14.0,25.0,
H3_failed_breakout,15m,both,2.0,,,,14,1.0,7273,-0.315675590814033,-0.9999999999965822,-0.9930267454280647,-0.9999999999965037,-8.298732329048313,-11.77400190953209,0.3084009349649388,0.7474814589482226,-0.35212235317634266,-0.31567559081513674,0.4793070259865255,,40.0,14.0,0.0,
H3_failed_breakout,15m,short,2.0,,,,14,1.0,3846,-0.1822454588279055,-0.9999990496249411,-0.9263170992824775,-0.9999990718639254,-5.680898577051527,-7.187471091327954,0.3140925637025481,0.6899765611879232,-0.3495277307065565,-0.18224562797664726,0.0,,40.0,14.0,0.0,
H3_failed_breakout,15m,both,3.0,,,,14,1.0,6725,-0.2943537153567526,-0.9999999999740441,-0.9897897395724903,-0.9999999999734478,-6.806760095390401,-10.432902605434636,0.23301115241635686,0.8007978100078745,-0.3469639660035582,-0.29435371536456834,0.48312267657992564,,40.0,14.0,0.0,
H3_failed_breakout,15m,short,3.0,,,,14,1.0,3685,-0.18449452837115204,-0.9999992884108454,-0.9302198986474125,-0.9999992928327764,-4.931015454869824,-6.889945009259137,0.23229308005427407,0.698406524977006,-0.3685590342053007,-0.1844946588397277,0.0,,40.0,14.0,0.0,
H3_failed_breakout,15m,both,2.0,,,,14,1.0,3512,-0.19000757048635736,-0.9999994587378639,-0.9337198170014103,-0.9999994587378639,-6.67045841636576,-9.933145062991995,0.30466970387243736,0.6628014122139885,-0.3997131822731178,-0.1900076733303165,0.42625284738041,,40.0,14.0,25.0,
H3_failed_breakout,15m,short,2.0,,,,14,1.0,2043,-0.1105795253140132,-0.9996599114066209,-0.7773286897048995,-0.9996675558257855,-4.688643495376776,-6.75513027941813,0.3132648066568771,0.6438343937760119,-0.37967728570115833,-0.11061629905820827,0.0,,40.0,14.0,25.0,
H3_failed_breakout,15m,both,3.0,,,,14,1.0,3288,-0.17524953521473646,-0.999998347472701,-0.9182376348666665,-0.999998347472701,-5.403775896641377,-9.14759192276808,0.23205596107055962,0.7109383563004249,-0.389154579490128,-0.17524982481985613,0.42487834549878345,,40.0,14.0,25.0,
H3_failed_breakout,15m,short,3.0,,,,14,1.0,1975,-0.10604342162405975,-0.9995417682861434,-0.7644846424504009,-0.9995417682861434,-3.8211221702879117,-6.304672023031338,0.2379746835443038,0.671895975898589,-0.3732867187351182,-0.10609203635970739,0.0,,40.0,14.0,25.0,
H3_failed_breakout,15m,both,2.0,,,,14,1.5,5593,-0.1746509773528951,-0.9999980053525824,-0.9152923145434192,-0.9999979613377808,-4.868859846765386,-7.502637650699073,0.3191489361702128,0.7760310063847746,-0.22430669780908885,-0.17465133340797004,0.48328267477203646,,40.0,14.0,0.0,
H3_failed_breakout,15m,short,2.0,,,,14,1.5,3151,-0.10398656915773294,-0.9994934624316518,-0.7600030795598521,-0.9994934624316518,-3.507452575151729,-4.802182868924406,0.32148524278006985,0.7365596374287056,-0.23037644840175703,-0.10403926895604265,0.0,,40.0,14.0,0.0,
H3_failed_breakout,15m,both,3.0,,,,14,1.5,4536,-0.15625850897010235,-0.9999900131969517,-0.8853179004360007,-0.9999902487235973,-3.9294380564688334,-6.908417768136206,0.2361111111111111,0.7178778628487307,-0.23896088142345057,-0.15626003270487196,0.47663139329806,,40.0,14.0,0.0,
H3_failed_breakout,15m,short,3.0,,,,14,1.5,2925,-0.09570995278723209,-0.9990615413540407,-0.7304905735978771,-0.9990701948658015,-2.718823309379079,-4.332036920490225,0.2441025641025641,0.7524325632589415,-0.22310996229069727,-0.09579902721458743,0.0,,40.0,14.0,0.0,
H3_failed_breakout,15m,both,2.0,,,,14,1.5,2882,-0.09069476956430902,-0.998461476649966,-0.7042310990778007,-0.998461476649966,-3.437274671457906,-6.140455976349619,0.3303261623872311,0.7853607193982959,-0.21415858252149902,-0.09083452059523393,0.42297015961138096,,40.0,14.0,25.0,
H3_failed_breakout,15m,short,2.0,,,,14,1.5,1780,-0.04974913857326949,-0.9713184322163096,-0.487248391848611,-0.971364388711043,-2.2778251168372345,-3.905179400759647,0.34101123595505617,0.7779482831168733,-0.18881843000650542,-0.05121573237751115,0.0,,40.0,14.0,25.0,
H3_failed_breakout,15m,both,3.0,,,,14,1.5,2466,-0.06948530145692319,-0.9939933527709115,-0.6178739139946989,-0.9939933527709115,-2.3269485450082033,-5.011664767346834,0.2546634225466342,0.820387385157691,-0.19179629002386955,-0.06990519731668433,0.4071370640713706,,40.0,14.0,25.0,
H3_failed_breakout,15m,short,3.0,,,,14,1.5,1678,-0.0393829360064851,-0.9450689379068613,-0.42059018031173423,-0.9513978247771359,-1.5182053001479003,-3.1228715440081545,0.26519666269368297,0.8364749556602087,-0.156901911560606,-0.04139481401033318,0.0,,40.0,14.0,25.0,
H3_failed_breakout,15m,both,2.0,,,,14,2.0,4049,-0.1024209623991241,-0.9993889852499513,-0.7513875614460972,-0.9993823788488686,-3.3645870995226628,-5.210167687423243,0.3205729809829588,0.8077468656663556,-0.17264396328512133,-0.10248425884504482,0.47764880217337613,,40.0,14.0,0.0,
H3_failed_breakout,15m,short,2.0,,,,14,2.0,2605,-0.06290195993173642,-0.9887121489294127,-0.569734532532314,-0.9887238531989371,-2.313300386292831,-3.3792719709236647,0.3285988483685221,0.808968564977668,-0.1618742076385477,-0.06361934095978584,0.0,,40.0,14.0,0.0,
H3_failed_breakout,15m,both,3.0,,,,14,2.0,2965,-0.07674552721265898,-0.9959859367473551,-0.6457712580164798,-0.9959425359754157,-2.315136786521516,-4.137439870205286,0.2411467116357504,0.752831933361408,-0.17132205501804565,-0.07705818803842454,0.4741989881956155,,40.0,14.0,0.0,
H3_failed_breakout,15m,short,3.0,,,,14,2.0,2256,-0.054980775287125055,-0.9819883555219777,-0.5302079115596253,-0.98276710606898,-1.7678484310366067,-3.034178056134663,0.24689716312056736,0.8402106113449999,-0.1629975080645054,-0.055944867250436826,0.0,,40.0,14.0,0.0,
H3_failed_breakout,15m,both,2.0,,,,14,2.0,2247,-0.04328924470540098,-0.9562428252477451,-0.4448510803154885,-0.9597177290993599,-1.8855273282400578,-3.884225843346702,0.3422340898976413,0.8606337323560765,-0.12879141654398926,-0.045106225917099035,0.4076546506453049,,40.0,14.0,25.0,
H3_failed_breakout,15m,short,2.0,,,,14,2.0,1541,-0.027773345307437303,-0.8664278881805907,-0.31519765554982815,-0.8895578513163752,-1.3821762770451609,-2.6927661040662714,0.34717715768981183,0.8518804412917345,-0.12007911357261801,-0.031221516696567933,0.0,,40.0,14.0,25.0,
H3_failed_breakout,15m,both,3.0,,,,14,2.0,1877,-0.03460152552732986,-0.9331176040397481,-0.3987356282522869,-0.9498194094724247,-1.337431770892689,-3.311838366902378,0.2583910495471497,0.8783149475609712,-0.12858796169946873,-0.03642958354214851,0.4006393180607352,,40.0,14.0,25.0,
H3_failed_breakout,15m,short,3.0,,,,14,2.0,1402,-0.02611750730553252,-0.8581693214315738,-0.3074270429524171,-0.9073061616727932,-1.0962285828770255,-2.580466771809599,0.26105563480741795,0.8728108456117235,-0.1236575817553948,-0.028785770899406083,0.0,,40.0,14.0,25.0,
H3_failed_breakout,1h,both,2.0,,,,14,1.0,2672,-0.08279711637409948,-0.9972257615663138,-0.6695480846168881,-0.9972846999432292,-3.286353184396885,-5.9862789133643695,0.3091317365269461,0.7404496890476102,-0.2103167978837705,-0.08302254750204503,0.468562874251497,,20.0,14.0,0.0,
H3_failed_breakout,1h,short,2.0,,,,14,1.0,1520,-0.04734170598102296,-0.9659622529354579,-0.47046799190208966,-0.9659805778011167,-2.359905616691754,-3.6316766241647023,0.3105263157894737,0.7166271216187465,-0.21231660644255657,-0.049008962570228846,0.0,,20.0,14.0,0.0,
H3_failed_breakout,1h,both,3.0,,,,14,1.0,2266,-0.06933474399350067,-0.9935168742285168,-0.6123480693985405,-0.9936501804886203,-2.4970687911450176,-5.275051673489265,0.23300970873786409,0.7753743732648934,-0.20781402426227033,-0.06977782055995382,0.470873786407767,,20.0,14.0,0.0,
H3_failed_breakout,1h,short,3.0,,,,14,1.0,1415,-0.049750478517854996,-0.9725665092339664,-0.4915210275931422,-0.9725665092339664,-2.1221824288750515,-3.9894112248132463,0.22685512367491167,0.736913356151391,-0.2397478084013769,-0.05115380598190712,0.0,,20.0,14.0,0.0,
H3_failed_breakout,1h,both,2.0,,,,14,1.0,1290,-0.042505180412615494,-0.9504273435920737,-0.43166805834752864,-0.9523436033532195,-2.5279693789848836,-4.623406911090686,0.30930232558139537,0.6906232770916851,-0.22282924517691896,-0.04463218975058368,0.44108527131782943,,20.0,14.0,25.0,
H3_failed_breakout,1h,short,2.0,,,,14,1.0,775,-0.0263948254116793,-0.8450847643883493,-0.295836562180281,-0.8451681659388601,-1.9060994590250837,-2.88439667506697,0.30838709677419357,0.6677045213152089,-0.23053975428914283,-0.031230264550201614,0.0,,20.0,14.0,25.0,
H3_failed_breakout,1h,both,3.0,,,,14,1.0,1122,-0.02466417638747402,-0.8499958313907228,-0.30009017341371547,-0.8593900242182277,-1.3134456238916705,-2.8753107580274357,0.24955436720142601,0.8162740567099561,-0.15391534804177343,-0.028699630775805892,0.428698752228164,,20.0,14.0,25.0,
H3_failed_breakout,1h,short,3.0,,,,14,1.0,729,-0.02144316749077608,-0.787940232300066,-0.25299975330699176,-0.787940232300066,-1.2729842871101742,-2.340030268973287,0.24005486968449932,0.754595032937554,-0.19784843881436193,-0.02721420561072457,0.0,,20.0,14.0,25.0,
H3_failed_breakout,1h,both,2.0,,,,14,1.5,1791,-0.05049321952173107,-0.9705708409125653,-0.4847609024766064,-0.9727473873638581,-2.4379888858908667,-4.729394459669287,0.30318257956448913,0.7258734750238892,-0.18709989642188923,-0.051907843883875655,0.4701284198771636,,20.0,14.0,0.0,
H3_failed_breakout,1h,short,2.0,,,,14,1.5,1175,-0.03185922582074336,-0.8927813574828039,-0.34292655195736566,-0.900193879161331,-1.7801544830953846,-3.1446482868599275,0.3072340425531915,0.7383908012391343,-0.18021091363257136,-0.03539151571484259,0.0,,20.0,14.0,0.0,
H3_failed_breakout,1h,both,3.0,,,,14,1.5,1380,-0.029919912083744196,-0.8895476615964312,-0.3392441633781943,-0.8958558078522801,-1.3526993315053237,-3.054917810607244,0.2391304347826087,0.7478141373728545,-0.14511690095250857,-0.033398133741493544,0.4579710144927536,,20.0,14.0,0.0,
H3_failed_breakout,1h,short,3.0,,,,14,1.5,1051,-0.02002549293191759,-0.7804843074744886,-0.24812904888408893,-0.8376706005854837,-0.9995337202343058,-2.0655293808298913,0.2445290199809705,0.8048284779909197,-0.12953187549232315,-0.0239061665980887,0.0,,20.0,14.0,0.0,
H3_failed_breakout,1h,both,2.0,,,,14,1.5,934,-0.016056316808387507,-0.6989079426062217,-0.20208959347047084,-0.7369506795431807,-1.1267954069691042,-2.392384625528662,0.3286937901498929,0.8303014703705183,-0.11844954398477435,-0.021787505262008115,0.42398286937901497,,20.0,14.0,25.0,
H3_failed_breakout,1h,short,2.0,,,,14,1.5,630,-0.017498113585245462,-0.699274330160308,-0.20227229878778918,-0.7017446795464957,-1.3433704189715936,-2.395997768461364,0.30952380952380953,0.7429798106078002,-0.1808662709730486,-0.024935156753242024,0.0,,20.0,14.0,25.0,
H3_failed_breakout,1h,both,3.0,,,,14,1.5,752,-0.005633951168591552,-0.41159995872025434,-0.09493410142535708,-0.5359687562689837,-0.36237050957425526,-0.9108046864765086,0.2646276595744681,0.9145728588012948,-0.055077786772336386,-0.010511715660089843,0.3962765957446808,,20.0,14.0,25.0,
H3_failed_breakout,1h,short,3.0,,,,14,1.5,581,-0.010547055460680754,-0.5599937229684215,-0.1430766156251283,-0.6127956637925572,-0.7316522206470688,-1.5219074015782303,0.24784853700516352,0.8176984761516805,-0.1264715549821488,-0.017211374172274054,0.0,,20.0,14.0,25.0,
H3_failed_breakout,1h,both,2.0,,,,14,2.0,1186,-0.0260870844592532,-0.8438014926723841,-0.29474315148015384,-0.8747242962144026,-1.5278925726428476,-3.082329371648857,0.3102866779089376,0.7495580019936892,-0.146836834168688,-0.029823207806336075,0.48988195615514335,,20.0,14.0,0.0,
H3_failed_breakout,1h,short,2.0,,,,14,2.0,917,-0.02007359378749818,-0.77054335675007,-0.24183972819157362,-0.7878481354460676,-1.3345205787240708,-2.5464240561412526,0.3107960741548528,0.7708938202752073,-0.15077013214177334,-0.025479014145451798,0.0,,20.0,14.0,0.0,
H3_failed_breakout,1h,both,3.0,,,,14,2.0,828,-0.028413479858037105,-0.8607061952695033,-0.3097740349180639,-0.8670438296267031,-1.7079622702678916,-3.3648502461372214,0.21497584541062803,0.724488604600988,-0.22454345719243188,-0.03277052311215944,0.47342995169082125,,20.0,14.0,0.0,
H3_failed_breakout,1h,short,3.0,,,,14,2.0,733,-0.01974167455884536,-0.7700868810104615,-0.24155628330468704,-0.7987992422933692,-1.2406137412855835,-2.5045870813475384,0.22646657571623466,0.7681797765750533,-0.18655430931490133,-0.024714187888018775,0.0,,20.0,14.0,0.0,
H3_failed_breakout,1h,both,2.0,,,,14,2.0,680,-0.0002990361078294562,-0.12521652959303287,-0.024847138380241884,-0.3789107255067349,-0.0733354101778116,-0.19725331253334458,0.3588235294117647,0.9671909271407857,-0.009312799373780123,-0.000789199375207818,0.4264705882352941,,20.0,14.0,25.0,
H3_failed_breakout,1h,short,2.0,,,,14,2.0,516,-0.010445509660841389,-0.5297090700798481,-0.1322813335610029,-0.5498203469440491,-0.9321043654678967,-2.0951074819649604,0.3178294573643411,0.7970275344889836,-0.13634182296216926,-0.01899804130367032,0.0,,20.0,14.0,25.0,
H3_failed_breakout,1h,both,3.0,,,,14,2.0,526,-0.0009601792155390643,-0.1548138324831383,-0.03113948965605262,-0.36411746399821787,-0.0908802133424609,-0.2954790467483372,0.26996197718631176,0.9634018832922663,-0.01640878253794305,-0.002637004017867607,0.40874524714828897,,20.0,14.0,25.0,
H3_failed_breakout,1h,short,3.0,,,,14,2.0,466,-0.005700899536690004,-0.37628398682938136,-0.08495747284978517,-0.4681638572875757,-0.45531428492065434,-1.238832566967299,0.2532188841201717,0.8734378583686792,-0.08635331109613355,-0.012177145774813951,0.0,,20.0,14.0,25.0,
H3_failed_breakout,1h,both,2.0,,,,14,1.0,1866,-0.06172166826370241,-0.9863233075650752,-0.5539160198995771,-0.9871723295012346,-2.869089011845933,-4.850224249626036,0.30439442658092175,0.7400630469408388,-0.2200747703251494,-0.06252370170757021,0.4587352625937835,,40.0,14.0,0.0,
H3_failed_breakout,1h,short,2.0,,,,14,1.0,1014,-0.03499338222970273,-0.9139490303326157,-0.3695515069893759,-0.9141260759069305,-2.1398458017941966,-2.8159208515292575,0.3027613412228797,0.6990970921553936,-0.23192765860400866,-0.03828069579459792,0.0,,40.0,14.0,0.0,
H3_failed_breakout,1h,both,3.0,,,,14,1.0,1735,-0.0577081170795824,-0.9835604154513894,-0.5382084325019445,-0.9855666605447346,-2.3293147708681343,-4.667221430290256,0.22881844380403457,0.7531655585108621,-0.22239721839226861,-0.05855323580820644,0.4628242074927954,,40.0,14.0,0.0,
H3_failed_breakout,1h,short,3.0,,,,14,1.0,972,-0.039304029413536584,-0.9390107469737414,-0.4090764556502624,-0.9390107469737414,-2.0419192173625116,-3.2513082923617773,0.21810699588477367,0.6978097303356329,-0.27367202376359967,-0.04185684726208537,0.0,,40.0,14.0,0.0,
H3_failed_breakout,1h,both,2.0,,,,14,1.0,719,-0.023691588977371163,-0.8166431577837961,-0.27315561728814663,-0.8275635599449087,-1.887741745696665,-3.411294164048359,0.30737134909596664,0.6665264855395119,-0.22589723922505114,-0.02862812009140219,0.39777468706536856,,40.0,14.0,25.0,
